Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
14796419219,"Jun 14, 2025, 7:00:43 AM",Morning Run,Run,"Ein Fucker, ein Wort.",21375,42.29,178.0,477,false,,HOKA Gaviota White,activities/15790910885.fit.gz,,,21375.0,20840.0,42290.3,3.9,2.029,1926.0,765.0,443.0,1785.0,39.2,2.7,,,127.0,68.0,178.0,156.0,,282.0,3518.0,,,477.0,5882312.0,,,,,,,,299.0,21376.0,0.0,,0.0,,1.0,51442.9,1749884416.0,1.0,23.9,26.9,16.5,0.63,1020.7,1.0,3.9,215.0,0.0,1749871488.0,1749928832.0,0.625,,22391594.0,0.48,5.0,0.08,26237.0,3.0,,,,,0.0,1.978,29024.5,,,,46636.0,,,1110.0,137.0,2.468,,,,,,,,media/237A8693-56CB-46EB-869F-EC89FF048EAC.mp4|media/32A4C642-91C5-4018-B17E-05586C103C54.jpg
14831139380,"Jun 17, 2025, 5:28:38 PM",Evening Ride,Ride,"",4976,22.87,163.0,20,false,,Aeroad,activities/15828473720.fit.gz,,8.0,4976.0,3715.0,22877.0,12.37,6.158,290.0,292.0,453.6,714.0,43.1,0.0,,,150.0,65.0,163.0,124.0,,153.0,632.0,,22.0,20.0,543254.0,,,,,,,,187.0,3985.0,0.0,,0.0,,1.0,,1750179584.0,1.0,24.0,25.0,13.2,0.51,1022.0,3.2,7.8,8.0,0.0,1750130816.0,1750188032.0,0.625,16100161.0,,0.0,1.0,0.0,29746.0,1.0,,,,,0.0,4.597,1074.0,,,,,,,80.0,85.0,,,,,,,,,media/4B1A7D46-A492-41E4-BE59-75B36EDE1B7F.mp4
14842197153,"Jun 18, 2025, 5:27:08 PM",Evening Swim,Swim,,3747,"2,025",144.0,13,false,,,activities/15840398562.fit.gz,,,3747.0,2450.0,2025.0,10.0,0.827,0.0,0.0,0.0,0.0,0.0,0.0,,,,21.0,144.0,114.0,,,375.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.54,0.0,,,,,,25.0,,,,,,,,,,,""
14847720939,"Jun 19, 2025, 9:37:44 AM",Lunch Run,Run,Note to self: im Summer isch wärmer als verdossa.,2191,6.03,161.0,39,false,,HOKA Gaviota White,activities/15846418757.fit.gz,,,2191.0,2149.0,6034.1,3.7,2.808,15.0,13.0,451.2,462.0,13.6,0.0,,,109.0,79.0,161.0,150.0,,355.0,440.0,,,39.0,763433.0,,,,,,,,353.0,2193.0,0.0,,0.0,,1.0,6099.6,1750323584.0,3.0,24.9,25.4,15.5,0.56,1022.4,2.1,5.4,359.0,0.0,1750303616.0,1750360832.0,0.75,,22391594.0,0.0,1.0,0.64,30198.0,5.0,,,,,0.0,2.754,1443.5,,,,5582.0,,,178.0,171.0,2.838,,,,,,,,""
14863022872,"Jun 20, 2025, 4:21:21 PM",Evening Swim,Swim,,3967,"2,325",165.0,27,false,,,activities/15863011756.fit.gz,,,3967.0,2839.0,2325.0,5.76,0.819,0.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,165.0,119.0,,,450.0,,,27.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.586,0.0,,,,,,25.0,,,,,,,,,,,""
14866187525,"Jun 21, 2025, 5:40:36 AM",Morning Ride,Ride,,1771,13.56,148.0,11,false,,Aeroad,activities/15866492472.fit.gz,,8.0,1771.0,1708.0,13562.5,9.9,7.941,34.0,11.0,453.0,486.4,46.9,0.2,,,83.0,69.0,148.0,134.0,,176.0,339.0,,22.0,11.0,296748.0,,,,,,,,180.0,1772.0,,,0.0,,1.0,,1750482048.0,1.0,15.8,18.5,12.6,0.81,1020.9,0.8,1.8,171.0,0.0,1750476416.0,1750533632.0,0.875,16100161.0,,0.52,5.0,0.0,21768.0,0.0,,,,,0.0,7.658,111.0,,,,,,,37.0,87.0,,,,,,,,,""
14869544618,"Jun 21, 2025, 7:08:35 AM",Morning Ride,Ride,Und plötzlich war da Wind.,18232,66.84,173.0,136,false,,Aeroad,activities/15870108600.fit.gz,,8.0,18232.0,12520.0,66839.0,12.94,5.339,1217.0,1200.0,423.6,1553.2,22.6,0.0,,,99.0,63.0,173.0,137.0,,134.0,1941.0,,28.0,136.0,1641003.0,,,,,,,,170.0,13461.0,0.0,,0.0,,1.0,,1750489216.0,1.0,21.4,25.0,15.1,0.67,1020.6,0.4,2.6,18.0,0.0,1750476544.0,1750533760.0,0.875,16100161.0,,0.37,5.0,0.0,26027.0,3.0,,,,,0.0,3.666,657.0,,,,,,,256.0,83.0,,,,,,,,,media/04037D13-CE88-48FC-B0D6-F767285F2D3D.jpg|media/CDD849CD-B898-48A0-B400-5FACC90877BA.jpg|media/4A3735F3-0E12-4AA5-A5C3-CA4253996ED6.jpg
14871255919,"Jun 21, 2025, 2:24:36 PM",Afternoon Ride,Ride,,1698,14.44,153.0,15,false,,Aeroad,activities/15871951223.fit.gz,,8.0,1698.0,1698.0,14439.2,12.12,8.504,14.0,43.0,454.0,491.2,7.4,-0.2,,,102.0,76.0,153.0,138.0,,171.0,327.0,,26.0,15.0,285401.0,,,,,,,,181.0,1695.0,,,0.0,,1.0,,1750514432.0,3.0,26.5,26.5,16.5,0.54,1019.7,1.9,5.7,288.0,1.8,1750476416.0,1750533632.0,0.875,16100161.0,,0.53,5.0,0.9,21832.0,4.0,,,,,0.0,8.504,135.8,,,,,,,36.0,88.0,,,,,,,,,""
14878663342,"Jun 22, 2025, 9:10:14 AM",Lunch Run,Run,"",2650,7.27,155.0,31,false,,HOKA Gaviota White,activities/15880058730.fit.gz,,,2650.0,2616.0,7278.3,3.3,2.782,26.0,28.0,452.0,466.2,17.6,0.0,,,90.0,79.0,155.0,146.0,,340.0,525.0,,,31.0,889543.0,,,,,,,,338.0,2651.0,0.0,,0.0,,1.0,7365.3,1750582784.0,1.0,25.9,28.1,12.7,0.44,1019.6,1.8,6.0,176.0,0.0,1750562816.0,1750620160.0,0.875,,22391594.0,0.0,1.0,0.0,30462.0,7.0,,,,,0.0,2.747,5438.2,,,,6870.0,,,198.0,164.0,2.815,,,,,,,,""
14903342867,"Jun 24, 2025, 4:08:06 PM",Evening Ride,Ride,,3782,23.15,154.0,15,false,,Aeroad,activities/15906841423.fit.gz,,8.0,3782.0,3626.0,23152.3,12.34,6.385,252.0,253.0,455.8,673.2,26.1,0.0,,,107.0,66.0,154.0,119.0,,145.0,609.0,,30.0,15.0,519757.0,,,,,,,,176.0,3783.0,,,0.0,,1.0,,1750780800.0,1.0,26.3,28.6,13.1,0.44,1016.2,1.6,4.4,336.0,0.0,1750735616.0,1750792960.0,0.875,16100161.0,,0.07,5.0,0.01,28613.0,2.0,,,,,0.0,6.122,231.8,,,,,,,76.0,85.0,,,,,,,,,""
14908629545,"Jun 25, 2025, 6:09:05 AM",Morning Ride,Ride,"",1358,6.99,120.0,2,true,,Aeroad,activities/15912528970.fit.gz,,8.0,1358.0,1169.0,6997.0,10.4,5.985,31.0,23.0,443.8,461.0,16.7,0.1,,,,,120.0,99.0,,93.0,110.0,,,2.0,,,,,,,,,,,0.0,,1.0,,1.0,,1750831232.0,1.0,20.8,24.2,14.6,0.68,1017.7,0.4,2.4,179.0,0.0,1750822016.0,1750879360.0,0.875,16100161.0,,0.0,1.0,0.02,26683.0,1.0,,,,,0.0,5.152,30.3,,,,,1.52,,,,,,,,,,,,""
14909670658,"Jun 25, 2025, 9:56:19 AM",Lunch Ride,Ride,"",601,3.70,107.0,0,true,,Aeroad,activities/15913673739.fit.gz,,8.0,601.0,601.0,3705.4,7.3,6.165,86.0,0.0,456.6,546.4,16.3,2.4,,,,,107.0,82.0,,201.0,35.0,,,0.0,,,,,,,,,,,0.0,,1.0,,1.0,,1750841984.0,2.0,27.1,28.3,14.8,0.47,1017.0,1.0,3.7,197.0,0.0,1750822016.0,1750879360.0,0.875,16100161.0,,0.0,1.0,0.56,28661.0,5.0,,,,,0.0,6.165,5.7,,,,,0.81,,,,,,,,,,,,""
14914721107,"Jun 25, 2025, 5:32:47 PM",Evening Swim,Swim,,4376,"2,250",149.0,13,false,,,activities/15919103035.fit.gz,,,4376.0,2670.0,2250.0,10.0,0.843,0.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,149.0,105.0,,,340.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.514,0.0,,,,,,25.0,,,,,,,,,,,""
14923744740,"Jun 26, 2025, 4:11:50 PM",Side quest Pfänderrennen,Ride,Einzel Bergzeitfahren. Chip time 37:00,2296,4.93,175.0,55,false,,Aeroad,activities/15928928526.fit.gz,,8.0,2296.0,1857.0,4934.6,4.88,2.657,470.0,0.0,422.4,1007.8,20.4,11.9,,,96.0,66.0,175.0,161.0,,237.0,468.0,,17.0,55.0,423713.0,,,,,,,,236.0,1859.0,0.0,,0.0,,1.0,,1750953600.0,5.0,22.5,22.0,16.3,0.68,1019.0,2.4,4.2,191.0,0.8,1750908288.0,1750965760.0,0.125,16100161.0,,0.76,5.0,0.97,17846.0,2.0,,,,,0.0,2.149,0.0,,,,,,,52.0,101.0,,,,,,,,,media/87CE1F96-7240-44B0-A9A1-3008B7FDE5AF.jpg|media/70305341-FEB8-4FAB-B86C-E4846012437B.jpg|media/8580FDA6-09DF-4207-9288-9E75A24DB808.jpg
14924818297,"Jun 26, 2025, 5:48:27 PM",Evening Run,Run,Mit der local Legend Bregenz anschauen,2627,6.72,159.0,31,false,,HOKA Gaviota White,activities/15930077736.fit.gz,,,2627.0,2454.0,6723.1,4.16,2.74,10.0,7.0,394.2,399.6,14.5,0.0,,,88.0,79.0,159.0,146.0,,352.0,500.0,,,31.0,861607.0,,,,,,,,342.0,2629.0,0.0,,0.0,,1.0,6785.2,1750957184.0,3.0,23.1,22.3,16.4,0.66,1019.1,3.0,5.0,185.0,0.6,1750908416.0,1750965760.0,0.125,,22391594.0,0.76,5.0,0.94,22481.0,1.0,,,,,0.0,2.559,0.0,,,,6416.0,,,157.0,147.0,2.765,,,,,,,,media/CF369CC4-E90E-4E4C-8D37-32058209165B.jpg
14934697853,"Jun 27, 2025, 4:22:15 PM",Evening Swim,Swim,,3713,"1,900",134.0,11,false,,,activities/15940899128.fit.gz,,,3713.0,2301.0,1900.0,3.58,0.826,0.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,134.0,108.0,,,352.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.512,0.0,,,,,,25.0,,,,,,,,,,,""
14939489209,"Jun 28, 2025, 8:46:54 AM",Morning Ride,Ride,,436,2.39,156.0,3,false,,Aeroad,activities/15946216216.fit.gz,,8.0,436.0,341.0,2392.4,9.76,7.016,22.0,5.0,1711.8,1734.0,22.2,0.8,,,94.0,67.0,156.0,140.0,,155.0,60.0,,27.0,3.0,51787.0,,,,,,,,169.0,437.0,,,0.0,,1.0,,1751097600.0,2.0,18.0,18.0,8.0,0.52,1027.5,2.1,6.0,341.0,0.0,1751081472.0,1751138304.0,0.125,16100161.0,,0.0,1.0,0.6,27938.0,4.0,,,,,0.0,5.487,77.0,,,,,,,6.0,73.0,,,,,,,,,""
14942657026,"Jun 28, 2025, 9:59:58 AM",Lunch Ride,Ride,Engadin huara schö,15118,79.20,168.0,73,false,,Aeroad,activities/15949661899.fit.gz,,8.0,15118.0,11836.0,79199.6,18.7,6.691,869.0,876.0,1476.6,1849.6,31.9,0.0,,,97.0,67.0,168.0,129.0,,139.0,1939.0,,32.0,73.0,1647112.0,,,,,,,,162.0,13152.0,0.0,,0.0,,1.0,,1751101184.0,2.0,19.8,20.4,8.1,0.47,1027.2,2.1,5.5,339.0,0.0,1751081472.0,1751138304.0,0.125,16100161.0,,0.0,1.0,0.42,28058.0,6.0,,,,,0.0,5.239,124.1,,,,,,,177.0,70.0,,,,,,,,,media/0B36568E-8087-47DF-BAC6-578E79384088.jpg|media/80A7EFEB-6E85-4E2D-9E0E-4F37E8CB8779.mp4
14954968381,"Jun 29, 2025, 3:13:35 PM",Afternoon Run,Run,Perfektes Wochenende!,5385,9.11,170.0,66,false,,HOKA Speedgoat 6,activities/15963179744.fit.gz,,,5385.0,5246.0,9118.2,3.98,1.738,590.0,585.0,1603.4,2132.2,49.5,0.0,,,107.0,73.0,170.0,145.0,,285.0,875.0,,,66.0,1404109.0,,,,,,,,301.0,5386.0,0.0,,0.0,,1.0,12863.9,1751209216.0,1.0,24.1,25.7,11.7,0.46,1023.0,1.7,6.5,351.0,0.0,1751167744.0,1751224832.0,0.125,,22281364.0,0.0,1.0,0.22,30675.0,5.0,,,,,0.0,1.693,7189.9,,,,11954.0,,,249.0,129.0,2.452,,,,,,,,media/0EA74A37-FD2C-4377-997D-BF1711CD575B.mp4
14971867549,"Jul 1, 2025, 10:28:46 AM",Lunch Swim,Swim,50m Bahn ist ja viel anstrengender 🫣,3356,"2,200",159.0,24,false,,,activities/15981838588.fit.gz,,,3356.0,2584.0,2200.0,4.18,0.851,0.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,159.0,123.0,,,436.0,,,24.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.656,0.0,,,,,,50.0,,,,,,,,,,,""
14985454213,"Jul 2, 2025, 3:53:06 PM",Afternoon Run,Run,Back on track,2841,7.64,170.0,40,false,,On Cloudsurfer Next,activities/15996745580.fit.gz,,,2841.0,2840.0,7639.9,5.23,2.69,5.0,4.0,449.2,454.6,17.9,0.0,,,85.0,74.0,170.0,144.0,,324.0,551.0,,,40.0,909697.0,,,,,,,,343.0,2842.0,0.0,,0.0,,1.0,7669.6,1751468416.0,3.0,30.6,30.8,15.8,0.41,1014.7,1.3,5.1,171.0,0.2,1751427072.0,1751484032.0,0.125,,20752750.0,0.53,5.0,0.91,28012.0,3.0,,,,,0.0,2.689,6948.4,,,,6934.0,,,170.0,147.0,2.701,,,,,,,,media/2277FC77-56D6-4A5C-B919-08DCD7413DE0.jpg
14993493267,"Jul 3, 2025, 10:58:02 AM",Lunch Swim,Swim,,3519,"1,700",124.0,10,false,,,activities/16005586738.fit.gz,,,3519.0,1993.0,1700.0,1.68,0.853,0.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,124.0,107.0,,,270.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.483,0.0,,,,,,25.0,,,,,,,,,,,""
15014858529,"Jul 5, 2025, 6:29:48 AM",Morning Ride,Ride,Mit dem Bad Duracell Bunny auf dem Rad,24632,118.47,158.0,131,false,,Aeroad,activities/16029228335.fit.gz,,8.0,24632.0,20364.0,118475.4,13.66,5.818,2073.0,2061.0,454.8,1338.4,23.5,0.0,,,116.0,66.0,158.0,126.0,,142.0,3391.0,,25.0,131.0,2890679.0,,,,,,,,176.0,21134.0,0.0,,0.0,,1.0,,1751695232.0,1.0,19.0,22.3,14.7,0.76,1019.8,0.3,1.6,170.0,0.0,1751686400.0,1751743232.0,0.375,16100161.0,,0.38,5.0,0.13,24438.0,1.0,,,,,0.0,4.81,229.1,,,,,,,337.0,76.0,,,,,,,,,media/5ED2562B-FC27-4EFE-BF94-F2BFF14BA0FF.mp4|media/D9835DD1-55AA-4968-B7E4-4FCBA82C7C7E.jpg
15022770982,"Jul 6, 2025, 7:20:51 AM",Morning Run,Run,"",7551,11.88,172.0,127,false,,HOKA Speedgoat 6,activities/16038031309.fit.gz,,,7551.0,7359.0,11888.7,4.46,1.616,897.0,888.0,1602.2,2348.4,50.0,0.0,,,114.0,69.0,172.0,152.0,,266.0,1298.0,,,127.0,1856172.0,,,,,,,,278.0,7472.0,0.0,,0.0,,1.0,17845.5,1751785216.0,3.0,16.3,16.8,11.4,0.73,1014.2,0.8,2.6,242.0,0.0,1751772800.0,1751829504.0,0.375,,22281364.0,0.79,5.0,0.84,21042.0,2.0,,,,,0.0,1.574,9896.1,,,,15774.0,,,294.0,119.0,2.425,,,,,,,,media/6B1D04AC-E76B-4B49-9EC7-D1037C05F46C.jpg
15044760779,"Jul 8, 2025, 10:38:00 AM",Lunch Swim,Swim,,3828,"2,175",142.0,12,false,,,activities/16062268055.fit.gz,,,3828.0,2606.0,2175.0,8.34,0.835,0.0,0.0,0.0,0.0,0.0,0.0,,,,21.0,142.0,106.0,,,374.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.568,0.0,,,,,,25.0,,,,,,,,,,,""
15059180322,"Jul 9, 2025, 4:03:55 PM",Evening Run,Run,"",2871,8.68,161.0,37,false,,HOKA Gaviota White,activities/16078078428.fit.gz,,,2871.0,2866.0,8687.9,3.86,3.031,30.0,30.0,450.4,465.2,50.0,0.0,,,83.0,78.0,161.0,145.0,,370.0,611.0,,,37.0,1046532.0,,,,,,,,372.0,2872.0,0.0,,0.0,,1.0,8784.3,1752076800.0,2.0,18.6,19.3,8.8,0.53,1021.2,2.0,5.6,356.0,0.0,1752032128.0,1752088704.0,0.375,,22391594.0,0.67,5.0,0.41,24888.0,2.0,,,,,0.0,3.026,7081.1,,,,7344.0,,,203.0,160.0,3.065,,,,,,,,""
15067352185,"Jul 10, 2025, 10:35:15 AM",Lunch Swim,Swim,,3461,"1,800",132.0,9,false,,,activities/16086830423.fit.gz,,,3461.0,2219.0,1800.0,3.14,0.811,0.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,132.0,105.0,,,316.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.52,0.0,,,,,,25.0,,,,,,,,,,,""
15081738643,"Jul 11, 2025, 3:10:10 PM",Afternoon Ride,Ride,"",12720,64.36,166.0,67,false,,Aeroad,activities/16102584259.fit.gz,,8.0,12720.0,9358.0,64360.8,14.3,6.878,683.0,688.0,620.4,877.2,50.0,0.0,,,106.0,72.0,166.0,132.0,,151.0,1643.0,,25.0,67.0,1412145.0,,,,,,,,177.0,10180.0,0.0,,0.0,,1.0,,1752246016.0,1.0,23.0,24.2,11.7,0.49,1016.0,2.1,6.1,356.0,0.1,1752205056.0,1752261376.0,0.5,16100161.0,,0.38,5.0,0.27,15802.0,3.0,,,,,0.0,5.06,0.0,,,,,,,163.0,76.0,,,,,,,,,media/C8849A79-C608-408F-B674-6F8AB236836D.mp4
15097016962,"Jul 12, 2025, 4:04:42 PM",Evening Ride,Ride,,3801,26.17,143.0,12,false,,Aeroad,activities/16119498469.fit.gz,,8.0,3801.0,3549.0,26169.0,12.06,7.374,63.0,62.0,433.0,462.8,26.2,0.0,,,97.0,70.0,143.0,119.0,,131.0,549.0,,27.0,12.0,462466.0,,,,,,,,142.0,3725.0,,,0.0,,1.0,,1752336000.0,1.0,24.5,26.7,12.5,0.47,1011.5,1.4,4.9,347.0,0.0,1752291584.0,1752347776.0,0.625,16100161.0,,0.0,1.0,0.11,28024.0,2.0,,,,,0.0,6.885,131.0,,,,,,,38.0,61.0,,,,,,,,,""
15097621907,"Jul 13, 2025, 9:11:25 AM",Lunch Run,Run,Warm up,629,1.75,151.0,5,false,,HOKA Gaviota White,activities/16120154532.fit.gz,,,629.0,629.0,1757.4,3.52,2.794,11.0,8.0,456.2,465.8,7.9,0.1,,,84.0,78.0,151.0,139.0,,358.0,131.0,,,5.0,224695.0,,,,,,,,353.0,630.0,0.0,,0.0,,1.0,1787.4,1752397184.0,1.0,23.6,25.2,13.1,0.52,1012.9,2.1,6.1,164.0,0.1,1752377984.0,1752434176.0,0.625,,22391594.0,0.55,5.0,0.2,26671.0,5.0,,,,,0.0,2.794,1138.4,,,,1608.0,,,40.0,152.0,2.842,,,,,,,,""
15097956841,"Jul 13, 2025, 9:24:38 AM",5km Test,Run,Mittel- und Langdistanz vieeeel agnehmer 😪,1378,5.02,178.0,53,false,,HOKA Gaviota White,activities/16120513168.fit.gz,,,1378.0,1285.0,5020.5,5.06,3.907,1.0,8.0,450.6,458.6,3.4,-0.1,,,90.0,85.0,178.0,170.0,,425.0,334.0,,,53.0,545780.0,,,,,,,,407.0,1379.0,0.0,,0.0,,1.0,5022.2,1752397184.0,1.0,23.6,25.2,13.1,0.52,1012.9,2.1,6.1,164.0,0.1,1752377984.0,1752434176.0,0.625,,22391594.0,0.55,5.0,0.2,26671.0,5.0,,,,,0.0,3.643,5020.9,,,,3596.0,,,117.0,175.0,3.908,,,,,,,,""
15120627793,"Jul 15, 2025, 10:39:36 AM",Lunch Swim,Swim,🦦,3240,"1,650",130.0,9,false,,,activities/16145366395.fit.gz,,,3240.0,2186.0,1650.0,2.1,0.755,0.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,130.0,112.0,,,320.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.509,0.0,,,,,,25.0,,,,,,,,,,,""
15125781751,"Jul 15, 2025, 6:40:23 PM",Evening Weight Training,Workout,"",3099,0,191.0,6,false,,,activities/16150918778.fit.gz,,,3099.0,3099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,191.0,91.0,,,214.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,32.0,,,,,,""
15136991595,"Jul 16, 2025, 6:10:13 PM",Evening Run,Run,"",3979,9.88,164.0,37,false,,HOKA Gaviota White,activities/16163163759.fit.gz,,,3979.0,3897.0,9886.0,5.46,2.537,6.0,5.0,448.2,455.0,10.8,0.0,,,92.0,73.0,164.0,136.0,,289.0,717.0,,,37.0,1104981.0,,,,,,,,317.0,3980.0,0.0,,0.0,,1.0,9909.3,1752688768.0,3.0,18.7,19.3,13.4,0.71,1016.2,0.8,4.8,186.0,0.4,1752637440.0,1752693248.0,0.625,,22391594.0,0.77,5.0,0.94,16274.0,0.0,,,,,0.0,2.485,9351.7,,,,9312.0,,,206.0,137.0,2.543,,,,,,,,media/77FC971A-DEC0-492F-9923-E9A743AD3C5F.jpg
15143125253,"Jul 17, 2025, 10:13:56 AM",Lunch Swim,Swim,,4292,"2,050",149.0,11,false,,,activities/16169942971.fit.gz,,,4292.0,2553.0,2050.0,1.32,0.803,0.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,149.0,107.0,,,357.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.478,0.0,,,,,,25.0,,,,,,,,,,,""
15147409902,"Jul 17, 2025, 6:05:14 PM",Evening Weight Training,Workout,"",2132,0,130.0,4,false,,,activities/16174592773.fit.gz,,,2132.0,2132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,130.0,92.0,,,159.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,26.0,,,,,,""
15156792819,"Jul 18, 2025, 4:11:07 PM",Evening Run,Run,"",1770,5.11,164.0,33,false,,HOKA Gaviota White,activities/16184896485.fit.gz,,,1770.0,1770.0,5109.3,3.82,2.887,15.0,10.0,452.0,463.6,12.7,0.1,,,94.0,80.0,164.0,146.0,,348.0,378.0,,,33.0,615463.0,,,,,,,,347.0,1771.0,0.0,,0.0,,1.0,5172.8,1752854400.0,2.0,25.3,26.6,15.1,0.53,1013.2,1.6,5.1,348.0,0.0,1752810240.0,1752865920.0,0.75,,22391594.0,0.0,1.0,0.44,29379.0,2.0,,,,,0.0,2.887,4484.2,,,,4700.0,,,110.0,150.0,2.922,,,,,,,,""
15164000723,"Jul 19, 2025, 5:36:55 AM",Morning Ride,Ride,Scho no stotzig,18463,103.39,167.0,125,false,,Aeroad,activities/16192853772.fit.gz,,8.0,18463.0,15119.0,103391.3,13.18,6.839,1214.0,1203.0,420.6,1057.4,21.3,0.0,,,104.0,70.0,167.0,128.0,,154.0,2710.0,,26.0,125.0,2339168.0,,,,,,,,181.0,16208.0,0.0,,0.0,,1.0,,1752901248.0,1.0,17.2,18.7,12.7,0.75,1011.8,0.9,3.3,177.0,0.0,1752896768.0,1752952192.0,0.875,16100161.0,,0.67,5.0,0.28,28457.0,0.0,,,,,0.0,5.6,265.1,,,,,0.0,,273.0,78.0,,,,,,,,,media/E1FF9626-DE37-4DB4-8077-217E0628231E.jpg|media/BA08552F-C9D9-400D-B252-040315F6464D.jpg|media/6FF94E59-E3CC-44F6-A263-21D6D6D0DC41.jpg
15183683560,"Jul 20, 2025, 12:06:38 PM",Afternoon Ride,Ride,Schlemmerfahrt,11100,33.66,134.0,15,false,,Aeroad,activities/16214538087.fit.gz,,8.0,11100.0,6216.0,33666.8,11.06,5.416,112.0,110.0,446.0,469.2,34.6,0.0,,,93.0,45.0,134.0,98.0,,71.0,589.0,,32.0,15.0,435146.0,,,,,,,,86.0,6808.0,0.0,,0.0,,1.0,,1753012736.0,3.0,27.7,28.3,17.2,0.53,1005.9,0.6,5.0,42.0,0.0,1752983296.0,1753038592.0,0.875,16100161.0,,0.52,5.0,0.92,30768.0,5.0,,,,,0.0,3.033,248.7,,,,,0.0,,25.0,37.0,,,,,,,,,""
15196550775,"Jul 22, 2025, 10:04:29 AM",Lunch Swim,Swim,,3811,"2,125",132.0,14,false,,,activities/16228571312.fit.gz,,,3811.0,2683.0,2125.0,1.8,0.792,0.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,132.0,112.0,,,421.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.558,0.0,,,,,0.0,25.0,,,,,,,,,,,""
15201914002,"Jul 22, 2025, 6:09:47 PM",Evening Weight Training,Workout,"",2455,0,212.0,6,false,,,activities/16234250703.fit.gz,,,2455.0,2455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,212.0,98.0,,,213.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,10.0,,,,,,""
